mNGS_sample_name,MAG_ID,nPID,nTID,nSID,Study_Group,Cycle,Visit,CollectDate,Source,tool,size,contigs,N50,SCG_completeness,domain,phylum,class,order,family,genus,species,MAG_derep,MAG_derep_num
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_maxbin2_024,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,maxbin2,3136503,328,15490,80,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas sp.,NA,NA
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_metabat2_31,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,metabat2,2961535,294,14965,65,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,Alistipes onderdonkii_1,14
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_concoct_92,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,concoct,2546040,1201,2302,59,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Clostridium_AQ,Clostridium_AQ sp000165065,Clostridium_AQ sp000165065_1,78
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_concoct_111,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,concoct,1240357,463,3018,84,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Bulleidia moorei,Bulleidia moorei_1,240
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_concoct_93,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,concoct,1231765,507,2696,61,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus hominis,Streptococcus hominis_1,343
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_metabat2_15,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,metabat2,2510861,374,9071,57,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_B,Ruminococcus_B gnavus,Ruminococcus_B gnavus_1,198
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_concoct_76,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,concoct,4631135,297,24615,55,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis_1,1
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_concoct_49,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,concoct,3294349,531,8200,73,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vestibularis,NA,NA
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_metabat2_26,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,metabat2,1310214,458,3029,53,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Acutalibacter,Acutalibacter sp900548545,Acutalibacter sp900548545_1,160
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_concoct_12,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,concoct,2354371,964,2822,55,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter welbionis,Oscillibacter welbionis_1,105
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_concoct_91,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,concoct,2516829,1369,1910,67,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia,Bilophila wadsworthia_3,62
p23220-s362_SNT0003PR-S-day28,p23220-s362_SNT0003PR-S-day28_S361_concoct_109,P28,W6,P28_W6,SNT,1,D28,6/11/23,PR,concoct,3856304,480,10455,98,Unclassified Bacteria,NA,NA,NA,NA,NA,Unclassified Bacteria sp.,NA,NA
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_32,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,2910189,30,273914,100,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Enterococcus faecalis_1,2
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_74,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,4490440,104,71925,100,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,Eubacterium callanderi_1,53
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_39,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,2465310,70,51752,100,Bacteria,Synergistota,Synergistia,Synergistales,Dethiosulfovibrionaceae,Pyramidobacter,Pyramidobacter piscolens,Pyramidobacter piscolens_1,210
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_45,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,3331738,145,39344,100,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta_1,3
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_20,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,1767847,89,30081,100,NA,NA,NA,NA,NA,NA,NA,NA_2,151
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_21,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,1814099,44,83722,98,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Massilicoli,Massilicoli timonensis,Massilicoli timonensis_1,134
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_24,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,2318116,81,48225,100,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Scatomorpha,Scatomorpha merdavium,Scatomorpha merdavium_1,159
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_54,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,2245763,289,11003,96,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas sp900546675,Porphyromonas sp900546675_1,247
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_46,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,1970319,257,10333,96,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Lentihominibacter,Lentihominibacter excrementipullorum,Lentihominibacter excrementipullorum_1,110
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_47,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,2132553,327,9902,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Vescimonas,Vescimonas coprocola,Vescimonas coprocola_1,7
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_14,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,3762414,36,210823,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes caccae,Anaerostipes caccae_1,56
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_0,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,2515958,179,23584,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Scatavimonas,Scatavimonas sp900540275,Scatavimonas sp900540275_1,73
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_29,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,3264858,278,16582,94,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Pullichristensenella,Pullichristensenella stercorigallinarum,Pullichristensenella stercorigallinarum_1,284
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_17,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,3041652,216,20127,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,UMGS856,UMGS856 sp900546265,UMGS856 sp900546265_1,189
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_45,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,3865340,40,181135,96,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_AP,Clostridium_AP sp000509125,Clostridium_AP sp000509125_1,34
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_6,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,3483346,644,6855,86,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus_1,21
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_42,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,4046559,1850,2414,84,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Klebsiella pneumoniae_1,83
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_metabat2_21,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,metabat2,1925558,430,5412,80,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes putredinis_1,4
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_39,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,2301726,834,3271,80,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sp900243745,Desulfovibrio sp900243745_1,87
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_61,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,2533825,1173,2360,78,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Fimivicinus,Fimivicinus sp900544375,NA,NA
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_66,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,1423738,663,2347,71,Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,,Christensenellaceae sp.,Christensenellaceae sp._1,679
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_15,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,1843779,1078,1736,69,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris,Actinomyces oris_1,329
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_19,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,1389326,731,1999,67,Bacteria,Bacillota,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum,Anaerotignum sp001304995,Anaerotignum sp001304995_2,481
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_13,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,5663942,903,7509,73,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella effluvii,NA,NA
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_75,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,2329082,512,5392,63,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter excrementipullorum,NA,NA
p23220-s363_SNT0006PR-S-day0,p23220-s363_SNT0006PR-S-day0_S362_concoct_20,P29,W2,P29_W2,SNT,1,D00,5/14/23,PR,concoct,5321066,231,38695,53,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides uniformis_1,37
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_73,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,1917970,61,68597,100,NA,NA,NA,NA,NA,NA,NA,NA_2,151
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_35,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,2519014,98,44561,100,Bacteria,Synergistota,Synergistia,Synergistales,Dethiosulfovibrionaceae,Pyramidobacter,Pyramidobacter piscolens,Pyramidobacter piscolens_1,210
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_13,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,4179253,59,121379,98,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,Eubacterium callanderi_1,53
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_22,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,1775049,40,73850,98,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Massilicoli,Massilicoli timonensis,Massilicoli timonensis_1,134
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_18,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,4464212,177,52614,96,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,Parabacteroides merdae_1,28
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_36,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,2651160,554,5750,96,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris,Actinomyces oris_1,329
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_67,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,2689533,56,99450,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Hominenteromicrobium,Hominenteromicrobium mulieris,Hominenteromicrobium mulieris_1,18
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_20,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,2541759,58,63816,98,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Wujia,Wujia hominis,Wujia hominis_1,43
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_62,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,1853080,135,20951,98,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,SFEL01,SFEL01 sp004557245,SFEL01 sp004557245_1,60
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_58,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,3816118,29,468266,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes caccae,Anaerostipes caccae_1,56
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_28,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,2505745,155,24103,100,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Scatomorpha,Scatomorpha merdavium,Scatomorpha merdavium_1,159
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_41,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,6787598,126,108090,94,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus_1,261
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_14,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,2738126,58,99003,94,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia muciniphila_1,6
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_43,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,2098534,68,46564,94,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,Ruminococcus_C sp000980705,Ruminococcus_C sp000980705_1,52
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_15,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,2735468,136,31334,100,Bacteria,Bacillota,Clostridia,UBA1381,UBA1381,Hominilimicola,Hominilimicola fabiformis,Hominilimicola fabiformis_1,24
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_0,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,1807011,663,3108,92,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Lentihominibacter,Lentihominibacter excrementipullorum,Lentihominibacter excrementipullorum_1,110
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_22,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,1903022,39,62842,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcoides,Ruminococcoides intestinale,Ruminococcoides intestinale_1,8
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_50,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,4324449,89,85655,90,Unclassified Bacteria,NA,NA,NA,NA,NA,Unclassified Bacteria sp.,NA,NA
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_33,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,2038366,384,6929,92,Bacteria,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium,Phascolarctobacterium faecium_1,17
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_44,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,5422643,323,25750,94,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,Blautia coccoides_1,145
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_8,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,3795474,35,244382,94,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_AP,Clostridium_AP sp000509125,Clostridium_AP sp000509125_1,34
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_57,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,2126882,681,4006,88,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Pauljensenia,Pauljensenia sp000185285,Pauljensenia sp000185285_1,581
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_9,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,3115452,320,15498,92,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Pullichristensenella,Pullichristensenella stercorigallinarum,Pullichristensenella stercorigallinarum_1,284
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_1,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,2765070,841,3769,82,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus_1,21
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_40,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,2881390,645,5497,86,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Fimivicinus,Fimivicinus sp900544375,Fimivicinus sp900544375_1,29
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_31,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,2400868,721,3660,88,Bacteria,Bacillota,Clostridia,Christensenellales,UBA1750,Spyradocola,Spyradocola sp905193155,Spyradocola sp905193155_1,395
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_76,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,2761853,1016,3154,86,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta_1,3
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_metabat2_4,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,metabat2,2030837,501,4784,84,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Limiplasma,Limiplasma pullicola,Limiplasma pullicola_1,434
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_53,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,5432146,336,28451,69,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli_1,16
p23220-s364_SNT0006-PR-S-day7,p23220-s364_SNT0006-PR-S-day7_S363_concoct_78,P29,W3,P29_W3,SNT,1,D07,5/21/23,PR,concoct,3519128,818,4917,88,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,NA,NA
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_metabat2_6,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,metabat2,3194057,26,171785,100,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,Alistipes onderdonkii_1,14
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_metabat2_10,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,metabat2,5065840,81,97509,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter_A,Citrobacter_A farmeri,Citrobacter_A farmeri_1,600
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_maxbin2_007,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,maxbin2,2441473,124,36898,100,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Pauljensenia,Pauljensenia variabilis,Pauljensenia variabilis_1,580
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_metabat2_7,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,metabat2,3131734,387,11204,100,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta_1,3
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_concoct_48,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,concoct,2135005,83,76284,98,Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula_F,Veillonella parvula_F_3,465
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_maxbin2_009,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,maxbin2,2274160,321,11742,98,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium dentium,Bifidobacterium dentium_1,140
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_metabat2_11,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,metabat2,5599946,92,98137,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,Blautia coccoides_1,145
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_concoct_0,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,concoct,5617852,388,20939,94,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster aldenensis,Enterocloster aldenensis_1,559
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_concoct_4,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,concoct,724137,436,1659,59,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Lancefieldella,Lancefieldella parvula,Lancefieldella parvula_1,478
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_metabat2_1,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,metabat2,810764,368,2136,53,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes caccae,NA,NA
p23220-s365_SNT0007PR-S-day0,p23220-s365_SNT0007PR-S-day0_S364_maxbin2_017,P30,W2,P30_W2,SNT,1,D00,5/14/23,PR,maxbin2,3250197,1951,1636,82,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,,Enterococcaceae sp.,NA,NA
p23220-s366_SNT0007PR-S-day7,p23220-s366_SNT0007PR-S-day7_S365_concoct_2,P30,W3,P30_W3,SNT,1,D07,5/21/23,PR,concoct,2186724,29,107702,100,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Winkia,Winkia anitrata,Winkia anitrata_1,573
p23220-s366_SNT0007PR-S-day7,p23220-s366_SNT0007PR-S-day7_S365_concoct_49,P30,W3,P30_W3,SNT,1,D07,5/21/23,PR,concoct,4641506,106,76388,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter_B,Citrobacter_B koseri,Citrobacter_B koseri_1,601
p23220-s366_SNT0007PR-S-day7,p23220-s366_SNT0007PR-S-day7_S365_concoct_10,P30,W3,P30_W3,SNT,1,D07,5/21/23,PR,concoct,3781744,93,69579,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Proteus,Proteus mirabilis,Proteus mirabilis_1,100
p23220-s366_SNT0007PR-S-day7,p23220-s366_SNT0007PR-S-day7_S365_concoct_48,P30,W3,P30_W3,SNT,1,D07,5/21/23,PR,concoct,3065109,174,30976,100,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Enterococcus faecalis_1,2
